source,productid,mobilename,userid,review,rating,reviewdate,sentiment,_review_cleaned
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Arshan Siddique,"...One of the standout features is its camera, which is among the best in this segment, especially with portrait mode capturing great details.",,2025-07-12,Positive,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,"...The camera setup includes a dual rear camera, with the primary sensor capturing decent shots in daylight but struggling a bit in low light.",,2025-07-12,Neutral,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,...Camera quality of this phone is very goodBattery package is also really gudOne thing,,2025-07-12,Positive,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Rajesh  Mullangi,"...It's absolutely not worth purchasing it.There is no quality of camera, pictures.No proper audio. Finger print sensors aren't",,2025-05-12,Negative,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Indraprakash Singha,...quality. Battery don't last very long.Front and back cameras capture decent photos.5G signal and speed are at its best.,,2025-05-12,Neutral,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",SANJEEV KUMAR,...Best phone in this segmentCamera clarity is very good 55Display viewing experience is good 55Performance,,2025-07-12,Positive,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Sridhar chowdary Muthyala,...phone m32 as they mentioned same size.4)camera quality is very bad5)sound quality is not goodMy surgest,,2025-05-12,Negative,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Tanushree Rana,...totally loved the camera quality on this one.The battery is very long lasting too. The,,2025-07-12,Positive,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Ibaad Siddiqui,...Camera Quality is Bad .,,2025-05-12,Negative,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Divyansh Jawariya,...Camera quality,,2025-03-12,Neutral,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Rajat Malik,...But the camera doesn't deliver the results as a 50mp camera.,,2025-09-30,Negative,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",santosh kumar chaurasia,...phone. Network connectivity is not working.Camera quality is also poor.Worst design ever.,,2025-07-12,Negative,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Rohan Shirodkar,...Camera is the only con about the product..Rest of the performance is good..3.8,,2025-04-12,Neutral,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Saikat Sinha,"...Camera quality is not good, but all others is good enough",,2025-10-10,Negative,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Obul Kumar S,...Camera not upto mark.,,2025-10-03,Negative,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,...then you will definitely buy this productBy rating out of 10Camera7Display 9Look and body 10Battery 9,,2025-10-04,Positive,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Bahadur Sarkar,...Phones very good but camera not good poor quality and fingerprint sensor slow ,,2025-09-12,Negative,
flipkart,2890cac28063f,"realme Narzo 80 Lite 4G (Obsidian Black, 64 GB)",Flipkart Customer,...Camera quality too poor,,2025-10-05,Negative,
flipkart,2890cac28063f,"realme Narzo 80 Lite 4G (Obsidian Black, 64 GB)",Veerendra Veerendra,...Good lookingGood camera.Good design,,2025-09-12,Positive,
flipkart,2890cac28063f,"realme Narzo 80 Lite 4G (Obsidian Black, 64 GB)",Flipkart Customer,...Camera not good,,2025-09-14,Negative,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Prince  Kushwaha,"...The camera quality is top-notch, capturing sharp and vibrant photos even in low light.",,2025-05-12,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",anmolsingh  anmol,...iPhone 13pro max to 16The camera qualities is fab,,2025-09-25,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Pintu Harsha,...Perfomance wise also good ...No doubt about camera (stunning,,2025-09-27,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Shubham Gupta,...Nice phone in terms of use and camera quality,,2025-09-28,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Sayantan Mondal,"...Amazing phone ,camera quantity top-notch.Good performance.",,2025-09-25,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",BISWARUP GHOSH,...NO DOUBT ABOUT IPHONE 16. CAMERA IS EXCELLENT.BATTERY IS MODERATE. DISPLAY IS MUCH BETTER,,2025-09-26,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Ayush Raj,...Such a premium feel when you hold it.Camera is as usual top notch.Nothing to nitpic.,,2025-10-01,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Yash Sharma,"...The camera quality is awesome, perfect for cinematic videos .",,2025-10-04,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Sanjeev Bhati,...Amazing iphone ever .Camera is great and inland feel is amazing.Thanks flipkart,,2025-10-02,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Flipkart Customer,...Also the low light camera and protriant mode is amazing .,,2025-10-08,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Sougata Roy,...Intelligence is not available out of the box.Camera quality is awesome.,,2024-09-01,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Sujit Navik,...The phone's performance is good.The camera quality is good.,,2025-10-08,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Swatantra Singh,...Camera quality is superb.I got the best price for this phone.Apple,,2025-10-09,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Abhijeet  Modak,...Very nice phone. I got this in BBD.Camera quality is superb.,,2025-09-26,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Rohan Bhosale,...Cameras Quality is Too Good Photos Click like a DSLR camera ,,2025-10-01,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Flipkart Customer,...Camera quality is great .. and over all it is such a nice phone..,,2025-10-07,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Yash Vishwakarma,...Camera is  so good and have 5x optical zoom,,2025-10-01,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Pankaj Dhalwal,...The quality of the camera is very low while the 12 MP camera of the iPhone X is 100 times better.,,2025-05-12,Negative,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Rinku singh,...Nyc Phone with the camera quality,,2025-09-28,Positive,
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",Saurabh Suman,...Camera is good in terms of videography.But for photography I will not recommend,,2025-09-29,Neutral,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",Khurshid Ahmed,...Very bad mobile mere tome hangup and camera quality is very,,2025-09-12,Negative,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",Mukesh  Sonekar,...Camera very bad,,2025-09-13,Negative,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",Amit Chandra,...nice and bright. touch response is nice.photo quality is also good.Hope it will work next few years without,,2025-09-18,Positive,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",IQUBAL  AHMAD,"...Realme please improve camera learn to another company's, overall good",,2025-10-02,Neutral,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",Abilesh V,"...Value for money... Good battery backup..Avg camera, Avg sound quality... Good mobile at this price range..",,2025-09-12,Neutral,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",Flipkart Customer,...Camera is pretty average and charging time is more than 3 hours.,,2025-08-12,Negative,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",Flipkart Customer,"...Only the battery is good and the camera is very very poor quality, out of expectations.",,2025-10-04,Negative,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",Raghu,"...Good performance, camera quality not good",,2025-09-12,Negative,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",Flipkart Customer,"...Camera is not good, battery is also not good and phone is very slow.",,2025-09-23,Negative,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",SONU SHARMA,... Easily lasts two days with light use.No flashy features but works reliably.,,2025-08-12,Positive,
flipkart,920c5c8761871,"realme C71 (Sea Blue, 128 GB)",RAJENDRA   VERMA,...Video recording sound not good,,2025-09-12,Negative,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",subhajit sadhukhan,"...Display:It looks awesome, check my imagesCamera: excellent picture and details capturedVideo: Front camera 4k awesome.Battery:",,2024-09-01,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Sonia Sharma,...Camera quality is amazing 4k shots and many things.,,2025-08-12,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,...Camera: The camera system is versatile and can take great photos in a variety of conditions.,,2025-03-12,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Rajeevan Kakkokara,"...etc, then exynos is good for these tasks.The phone is great and camera is good.",,2025-06-12,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Ashish Kumar Patel,"...wrost camera quality,never saatified in hand feel ..not good for money....i suggeust in this",,2024-08-01,Negative,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,"...Product is bestLove the Camera qualityHeating problem with battery,it could be",,2025-06-12,Neutral,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Ashwini  Kamate,...The product is good Camera quality Better clear skin tones,,2025-06-12,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Sewanga Pulak  Dolakashoria,...Portrait camera mode and the primary camera on this phone is really nice.,,2025-09-28,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,...Camera is top notch too and you can get some pretty good images.,,2024-06-01,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",ARYAN SINGH,".... The camera is not too vibrant and takes natural photos, selfie camera is good to",,2024-12-12,Neutral,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,"...The camera quality is excellent, capturing detailed shots with good low-light performance.",,2025-10-06,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Farhana Parvin,...Camera quality is amazing...I'm obsessed ,,2025-01-12,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Bhaskar  Bairagi,...good picture quality camera... but battry backup bad quality and charging,,2025-05-12,Negative,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",SUSHEEL RAIKWAR,...Camera quality is too poor to be compared with VGA camera.,,2025-05-12,Negative,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Yesudass Moses,...Better than my Nothing 2a in terms of camera quality...,,2024-12-12,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Harsh Sharma,...Camera isn't too good the dynamic range is soo badHeating issuePerformance is good enough,,2025-08-12,Negative,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",abhi ranshinge,...Phone Good but camera quality is no good.bed camera,,2025-07-12,Negative,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,...Battery performance is not too goodCamera quality is greatSound quality is very goodLooking  decent,,2025-10-02,Neutral,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Mohit Rajput,...VERY NICE MOBILE AND NEXT LEVEL CAMERAIT PLAY BHMI ON 60 FPSI LOVE IT,,2025-06-12,Positive,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Aparajita Samal,...Camera Quality n storeg,,2025-06-12,Neutral,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Santwana Malick,...best battery backup with 80w fast charging.Camera quality is good.,,2025-09-18,Positive,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Ananth G,... 910Performance Extreme 910ConsCamera Quality very poorOtherwise best Performance in this segmen,,2025-10-04,Negative,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Manoj Kumar,...charging or using....than other phone.camera's quality low .,,2025-10-05,Negative,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Flipkart Customer,"...Very good product, camera quality below average but over all amazing ",,2025-09-12,Neutral,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Alle Naveen,...Expect Camera Total mobile good workingBattery backup is exlent excellent,,2025-09-12,Positive,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Nirmal Sharma,...Camera result not goodButtery issu and heats up quickly,,2025-09-24,Negative,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",ku. pradeep,...all good phone but camera zooming very bad,,2025-10-03,Negative,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Lakshmi Raj,"...Good phone,Average CameraAverage Charging speedButGood in performance",,2025-09-12,Neutral,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Shajid Ali,...Camera quality very disappointed ,,2025-09-27,Negative,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Rizwan Baksh,...Mobile phone Good but camera not good,,2025-10-09,Negative,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Khalid  Khan,...Good phone and nice camera,,2025-09-28,Positive,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Ankush Kumar,...Front camera gives clear detail with accurate mauve and pink tones.,,2025-09-12,Positive,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Ashok Pillai,...EV bracketing helps in tough daylight-highlight scenes.,,2025-09-12,Neutral,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Yalamanchili Manikanta,...Camera processing is not that impressive,,2025-10-10,Negative,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Prince Agarwal,...Depth sensor enhances subtle shadows in portrait backgrounds.,,2025-09-12,Positive,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",gude suresh,...Camera quality is very bad this amount,,2025-10-03,Negative,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Ashwani Bhatt,...Selfie dynamic range preserves window light in frame.,,2025-09-12,Positive,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Manoj Shrivastava,"...Camera is too good, pics are superb, original.Display quality great, battery backup and",,2025-10-02,Positive,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Jeron H,...Normal display quality...avg camara...good performance...Avg mobile.,,2025-10-07,Neutral,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Flipkart Customer,...Phone is good but camara is so bad,,2025-09-25,Negative,
flipkart,3692362cd3df3,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",Anonymous,,,,Neutral,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Raghu Vamshi,"...The camera is decent, very good light adjustment, and the picture quality is good, and the Front camera is also capturing decent pics",,2025-01-12,Positive,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",DIPANKAR KUMAR MEHTA,"...The camera quality overall is good and feels sharp and detailed, giving you nice crispy images in the daytime.",,2024-09-01,Positive,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Basheer KA,...This phone is awesome. The camera quality is unexpected ,,2025-01-12,Positive,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Mahesh Kuwal,...Camera quality is very good front camera 16mp and back 50mp slow motion and portrait features are available,,2025-02-12,Positive,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",BIJU SULAIMAN,"...After a week of use, here's my take:Camera (35): Decent for casual shots but lacks sharpness, especially in low light.",,2024-10-01,Negative,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Md Shariq Zafar khan,...2. Camera: Camera set up is really awesome and best in this segment.,,2024-11-12,Positive,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",ranjit pradhan,...Nice phone and back camera is excellent but selfie camera quality is normal please upgrade this selfie camera.,,2025-03-12,Neutral,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Flipkart Customer,...552.phone look and design 553. Phone camera front 35 back 3.554. Battery 35 or less than that5. Let's,,2024-11-12,Neutral,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Samarpan  Roy,...Camera is good for outdoor lighting conditions; takes decent shots but takes little bit of time in processing the image.,,2024-08-01,Neutral,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Flipkart Customer,...Camera quality not best and calling time break issue,,2025-09-18,Negative,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Saroj Sharma,"...CameraThe Moto G45 has a 50MP primary camera and a 2MP macro camera, as well as a 16MP selfie camera .",,2025-04-12,Neutral,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Pawan Kumar,... Display - 352. Performance - 453.Camera - 3.554.OS experience - 4.55 (as there are some,,2024-11-12,Neutral,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Datta Shelar,...Very good mobile picture quality is good camera very good security outstanding,,2025-04-12,Positive,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Suraj kr  Yadav,...Camera quality good but portrait mode is weak.,,2025-03-12,Neutral,
